ano,id_municipio,media
2011,2210623,164.94
2011,2104081,174.12
2011,2509909,178.92
2011,2108504,198.63
2011,4126405,242.24
2011,4315057,208.43
2011,2515203,198.89
2011,1501576,196.99
2011,4216503,226.23
2011,3517000,202.7
2011,2924702,217.93
2011,5212709,192.93
2011,2908903,182.0
2011,1705607,203.06
2011,2516607,195.0
2011,5205471,238.2
2011,1301001,206.98
2011,2605509,205.58
2011,2209708,204.33
2011,5220264,209.23
2011,2929305,199.47
2011,4211405,227.81
2011,2402204,192.34
2011,2602605,200.44
2011,1703883,199.57
2011,2112852,186.73
2011,2925956,182.99
2011,2604700,198.21
2011,2706422,182.74
2011,3121001,222.63
2011,3200102,216.28
2011,2700706,199.42
2011,3115508,216.43
2011,5108808,211.43
2011,1600501,177.02
2011,4124020,208.5
2011,4319505,224.18
2011,2100956,178.74
2011,4313037,220.15
2011,4217105,204.37
2011,2204659,209.75
2011,3111408,215.5
2011,1720200,186.5
2011,2803401,188.06
2011,3107307,213.22
2011,1600238,199.29
2011,2904803,182.32
2011,4120309,209.0
2011,4320503,228.22
2011,2414803,192.99
2011,2800506,190.65
2011,2608602,211.88
2011,1703073,176.43
2011,1703891,196.81
2011,4314068,213.93
2011,2103208,199.05
2011,2704401,180.84
2011,2605103,202.48
2011,3303906,224.9
2011,2201919,199.88
2011,3128105,230.62
2011,2111953,179.64
2011,3532900,211.57
2011,1505437,218.24
2011,2201770,187.75
2011,1508050,200.44
2011,1502608,182.49
2011,2100832,199.28
2011,3555901,213.44
2011,2514008,199.42
2011,3551207,212.98
2011,4118857,209.73
2011,2411106,184.05
2011,4301651,220.12
2011,3141702,223.75
2011,1507607,195.52
2011,3203346,244.11
2011,2107100,185.99
2011,2901601,182.84
2011,5206602,200.49
2011,5102686,231.76
2011,2922854,181.74
2011,4320107,219.24
2011,3203056,218.66
2011,3140704,238.7
2011,3163508,228.14
2011,3302270,190.04
2011,2101202,203.09
2011,1505304,200.47
2011,3535606,215.06
2011,3301801,229.76
2011,5106422,198.08
2011,2926301,198.01
2011,1400233,172.94
2011,4210506,233.06
2011,2100709,186.77
2011,4202404,235.01
2011,3517505,232.21
2011,4123857,206.58
2011,4105003,229.97
2011,3541604,202.85
2011,2605400,197.8
2011,4106209,208.0
2011,1101401,204.91
2011,2303006,208.3
2011,4126009,205.3
2011,3133402,241.01
2011,3202405,221.79
2011,4307609,236.52
2011,3304201,228.97
2011,4322707,224.49
2011,3133501,223.69
2011,2312304,206.65
2011,4215802,236.97
2011,2924009,226.54
2011,3304557,239.72
2011,3540002,228.57
2011,5102504,215.36
2011,3155801,217.75
2011,2302800,241.21
2011,4104253,223.06
2011,3156106,248.76
2011,2601805,207.54
2011,4309555,278.1
2011,2927903,197.94
2011,4121406,242.88
2011,2202703,203.5
2011,4209706,201.6
2011,4108452,203.49
2011,3500709,239.74
2011,4117503,213.38
2011,3525201,216.36
2011,2932002,193.79
2011,3123858,228.44
2011,3303955,234.49
2011,2929503,205.03
2011,2909000,208.59
2011,3112653,216.42
2011,4105300,223.62
2011,4200200,231.89
2011,3548906,241.06
2011,2301950,206.81
2011,4104659,223.7
2011,5204300,242.21
2011,4110102,213.09
2011,1702406,207.63
2011,3525508,233.89
2011,3134905,235.03
2011,3162559,210.82
2011,3539905,222.49
2011,3159001,226.82
2011,3119401,227.09
2011,3167202,241.04
2011,5213509,202.71
2011,3139003,225.57
2011,3503000,228.0
2011,4117453,227.38
2011,3155306,226.88
2011,3521309,219.5
2011,1720937,212.66
2011,4311700,221.73
2011,3152501,238.14
2011,5108907,211.48
2011,3533809,220.67
2011,3201506,239.64
2011,3139201,222.02
2011,3145406,238.25
2011,3130903,234.14
2011,3532058,232.57
2011,1301100,199.8
2011,3117900,233.97
2011,3134103,229.3
2011,3300902,239.93
2011,3112208,244.81
2011,3306305,241.31
2011,3553104,242.22
2011,4302105,246.22
2011,2500908,194.85
2011,3304128,231.6
2011,2706000,194.66
2011,4304101,232.28
2011,1101468,198.5
2011,5221304,251.47
2011,3552700,212.15
2011,2109809,186.73
2011,3201803,200.26
2011,3120805,231.23
2011,2920700,188.75
2011,4310702,218.56
2011,2916104,196.81
2011,2314003,200.23
2011,3203304,209.82
2011,2803104,208.25
2011,2931400,206.55
2011,2105948,198.71
2011,1101559,208.4
2011,2201051,198.16
2011,3116902,227.24
2011,4115101,202.22
2011,2902708,189.03
2011,3303005,220.22
2011,2922656,185.11
2011,1722081,205.0
2011,2407500,180.01
2011,3124708,210.55
2011,2409332,176.3
2011,3131505,225.66
2011,3305406,217.63
2011,2607950,192.29
2011,3154705,219.94
2011,2210201,214.56
2011,3532207,222.58
2011,2409506,187.83
2011,2200400,201.64
2011,2303659,183.11
2011,2701209,173.13
2011,3127370,230.46
2011,4316204,234.9
2011,2410702,199.19
2011,2109403,165.4
2011,5105234,189.2
2011,3135902,237.0
2011,2610004,202.86
2011,2910776,183.32
2011,2508604,200.02
2011,3204658,214.35
2011,2604304,195.24
2011,2902609,189.34
2011,4322533,222.22
2011,4109906,202.3
2011,2503803,176.2
2011,4304689,231.7
2011,4307302,219.0
2011,4127809,201.34
2011,5215405,233.83
2011,2909505,199.75
2011,2919926,199.91
2011,1101005,195.94
2011,5003504,197.66
2011,2109551,193.55
2011,3506706,201.18
2011,3546108,227.79
2011,4218400,217.15
2011,3514908,232.74
2011,2922300,211.6
2011,2916401,200.36
2011,5106778,181.98
2011,2922706,202.03
2011,4306957,248.18
2011,4202057,213.84
2011,5205307,185.19
2011,2806404,176.05
2011,2906808,183.67
2011,4301958,230.73
2011,2203420,209.71
2011,4304358,202.47
2011,3532843,216.63
2011,2314102,204.31
2011,3523107,192.99
2011,4122404,223.38
2011,3204906,235.15
2011,4121505,220.35
2011,4320008,227.06
2011,1507003,187.29
2011,2202406,217.82
2011,4201406,219.7
2011,4203907,230.58
2011,5107925,241.09
2011,2915809,197.05
2011,3524600,221.0
2011,4105805,211.97
2011,2701605,191.56
2011,2916807,209.17
2011,4204004,216.81
2011,3554003,251.01
2011,3152402,201.41
2011,1504950,197.31
2011,2105450,170.83
2011,3165404,236.47
2011,2928505,210.09
2011,2303204,214.11
2011,3142403,234.15
2011,2605806,208.05
2011,3556107,222.55
2011,5002100,205.78
2011,4113601,219.94
2011,4304713,232.46
2011,3166907,232.73
2011,2908101,191.1
2011,2109007,206.01
2011,3546207,224.06
2011,5004809,209.94
2011,4204707,227.53
2011,4315701,226.52
2011,3157302,253.54
2011,4204251,230.43
2011,5215702,218.84
2011,3303609,214.87
2011,4119251,209.31
2011,3106903,232.43
2011,3515004,214.66
2011,4309803,224.32
2011,4216354,212.04
2011,3130101,216.94
2011,2202026,226.98
2011,3534500,235.5
2011,4103305,219.78
2011,5211800,217.04
2011,2300903,200.4
2011,3532801,229.69
2011,5218052,215.25
2011,3123700,218.48
2011,3555208,275.14
2011,3305703,236.65
2011,3534302,227.08
2011,3156205,232.0
2011,4122503,213.51
2011,3113206,235.67
2011,3151206,232.13
2011,4203709,222.92
2011,3125903,199.09
2011,3121506,239.08
2011,4219606,213.4
2011,4127700,255.42
2011,3152709,236.46
2011,3112802,239.16
2011,3549102,240.99
2011,2201739,191.34
2011,2516300,196.12
2011,5220504,235.34
2011,5107883,184.95
2011,2901155,188.35
2011,5106828,209.51
2011,4117305,181.7
2011,4210704,199.06
2011,3153400,241.47
2011,3306206,216.9
2011,4311718,200.73
2011,3153509,209.99
2011,1703701,202.76
2011,5106653,212.66
2011,3100401,230.91
2011,4323770,241.8
2011,2707503,172.92
2011,2802601,217.43
2011,3122470,202.06
2011,2205458,188.44
2011,4317756,242.29
2011,4202073,219.61
2011,1500131,198.53
2011,4312658,231.38
2011,3121704,219.71
2011,2917201,205.78
2011,2403608,195.13
2011,4110607,212.72
2011,4128633,190.89
2011,5108006,213.66
2011,1600600,216.85
2011,5107578,196.64
2011,1400456,176.15
2011,4118303,204.95
2011,2406155,143.15
2011,5219803,207.09
2011,2512002,204.68
2011,3501509,227.01
2011,4123709,221.47
2011,2210706,213.84
2011,3542800,201.18
2011,2301604,217.17
2011,4312138,200.35
2011,2304202,216.46
2011,4302378,222.01
2011,3152600,236.03
2011,3522653,201.34
2011,2512705,197.54
2011,5104559,198.31
2011,2414456,179.48
2011,5210562,224.8
2011,2900702,210.85
2011,3140506,240.68
2011,2504306,211.14
2011,5100508,187.92
2011,4111001,204.94
2011,5206305,209.68
2011,3161700,233.85
2011,3528601,217.75
2011,3135803,215.18
2011,2104057,206.79
2011,4306452,268.32
2011,1715150,212.78
2011,4109005,211.69
2011,2102705,194.89
2011,2311504,200.68
2011,2202653,200.72
2011,3161007,228.44
2011,1505908,188.67
2011,2921500,185.48
2011,2405504,191.59
2011,1505205,186.3
2011,2929909,194.68
2011,4119301,202.94
2011,1508159,201.24
2011,2211100,195.32
2011,4109203,225.77
2011,2311603,213.72
2011,2806305,193.22
2011,2918506,180.59
2011,2111508,185.49
2011,3546009,214.65
2011,3522901,223.21
2011,4110953,234.04
2011,1508209,186.45
2011,2616407,188.98
2011,1200252,215.03
2011,4203402,196.95
2011,2304905,236.74
2011,3143203,230.82
2011,3304144,203.29
2011,3534807,227.59
2011,3540507,204.05
2011,2905008,216.22
2011,4204301,242.83
2011,3101904,223.88
2011,4110201,199.6
2011,3510203,233.32
2011,3519709,200.33
2011,4108205,219.0
2011,4301057,241.19
2011,3303807,230.9
2011,3551405,212.01
2011,1300680,192.25
2011,2309508,203.51
2011,3133006,223.36
2011,3160603,232.18
2011,4200101,208.8
2011,4111803,217.41
2011,5216452,205.98
2011,3167905,238.15
2011,2611606,225.12
2011,3204054,210.0
2011,2916906,191.78
2011,4112702,200.9
2011,3149150,192.2
2011,3553856,219.47
2011,1100064,223.63
2011,4119004,228.93
2011,2914901,207.61
2011,4101804,226.97
2011,4116000,243.43
2011,3138401,221.82
2011,3302205,221.15
2011,3553401,247.38
2011,3521804,211.55
2011,5213087,231.3
2011,4215109,237.8
2011,3536109,207.56
2011,4118709,229.77
2011,3539608,215.75
2011,4322103,238.31
2011,3169901,246.22
2011,3515194,216.44
2011,4320206,230.88
2011,4121307,215.45
2011,4312443,246.94
2011,3158805,226.95
2011,3516903,229.16
2011,3114600,231.47
2011,4302204,270.96
2011,3155009,235.19
2011,3158508,230.68
2011,3100708,233.84
2011,3164902,252.52
2011,5209606,208.59
2011,5203962,202.16
2011,2410256,186.88
2011,1304260,178.62
2011,1715259,182.13
2011,1704105,176.91
2011,4120655,212.87
2011,3143302,235.66
2011,2107456,179.11
2011,1502806,183.46
2011,1500958,207.91
2011,3150208,223.3
2011,2209401,205.02
2011,2209971,188.08
2011,1301159,192.22
2011,3201001,206.67
2011,2311207,223.29
2011,2409803,183.22
2011,2927309,198.81
2011,1720804,197.25
2011,4304622,227.6
2011,2101806,160.93
2011,2920809,192.01
2011,1707553,199.56
2011,1507201,182.63
2011,2106508,177.97
2011,1718709,203.22
2011,1502301,186.42
2011,4320321,218.02
2011,3165560,216.35
2011,2404606,187.93
2011,4312708,213.16
2011,2107001,207.82
2011,2912806,209.56
2011,2412906,192.18
2011,2501005,179.73
2011,2208700,203.1
2011,2204550,181.1
2011,4306924,198.6
2011,3526308,214.63
2011,1100601,214.09
2011,3521002,208.06
2011,1711100,202.61
2011,2300101,213.77
2011,3544806,222.51
2011,2203800,194.59
2011,2605202,192.36
2011,2307403,206.23
2011,2933000,203.13
2011,2919207,223.74
2011,1506187,209.04
2011,5210208,228.48
2011,2917904,185.38
2011,3116100,213.05
2011,4109708,212.98
2011,2901908,191.91
2011,1505064,195.45
2011,2929602,192.4
2011,3147204,214.65
2011,2300754,211.01
2011,3162609,210.78
2011,3172004,220.13
2011,4124707,207.76
2011,3164704,241.94
2011,2905701,208.69
2011,3128709,230.21
2011,2931350,224.08
2011,3554706,233.9
2011,4304309,255.58
2011,3101409,234.65
2011,5106273,215.39
2011,3126752,216.96
2011,3549201,232.24
2011,4319000,239.48
2011,4103958,199.45
2011,3141603,226.76
2011,4207403,215.56
2011,3131158,207.6
2011,2200608,207.93
2011,2905156,194.82
2011,3144003,234.95
2011,3166204,222.81
2011,3204609,258.97
2011,3514809,199.89
2011,3138351,238.63
2011,3543253,229.82
2011,3503604,224.42
2011,3510302,217.57
2011,3115706,214.38
2011,3527504,231.63
2011,4209607,217.46
2011,3122801,244.14
2011,5213905,223.13
2011,3542008,223.28
2011,5207501,220.73
2011,2208601,180.08
2011,2932309,187.91
2011,2902203,200.71
2011,2106409,168.69
2011,1503044,192.64
2011,2311108,205.37
2011,2109759,178.3
2011,2408409,183.11
2011,4312385,259.44
2011,2800407,190.43
2011,1703867,207.43
2011,3113008,211.18
2011,4205175,187.68
2011,3300225,218.49
2011,2405108,190.82
2011,4320677,220.2
2011,4121752,204.59
2011,4319372,229.2
2011,2207959,184.79
2011,3516606,209.88
2011,1400209,188.38
2011,3132008,228.6
2011,2400802,208.74
2011,3109808,224.47
2011,5206206,210.48
2011,4304952,238.25
2011,2705606,173.75
2011,2918456,185.19
2011,4127205,229.3
2011,2615508,195.46
2011,3544707,211.93
2011,1720853,197.58
2011,3125002,219.81
2011,2931509,198.31
2011,4212007,209.91
2011,3116209,282.89
2011,1505601,189.59
2011,2610202,197.25
2011,2108702,200.31
2011,2928059,198.01
2011,2211001,227.13
2011,4103701,211.72
2011,3502101,242.79
2011,3545407,220.58
2011,3119203,223.99
2011,2408805,196.67
2011,2508703,206.49
2011,3545605,227.26
2011,4206009,221.42
2011,4301800,228.7
2011,4209409,218.75
2011,1200336,181.34
2011,2200459,187.52
2011,2504033,181.48
2011,4306007,230.04
2011,3164472,239.34
2011,2304103,212.1
2011,2504504,211.96
2011,3502705,212.63
2011,3147303,239.13
2011,2910750,212.34
2011,2308203,227.08
2011,2922102,197.33
2011,2304350,218.69
2011,2104628,181.06
2011,4102604,241.46
2011,4323309,234.63
2011,2411007,166.81
2011,2103174,175.73
2011,4306932,229.91
2011,2917805,183.66
2011,2612802,202.58
2011,3509452,216.11
2011,2702553,174.34
2011,2600203,188.25
2011,2908804,191.3
2011,4308607,235.19
2011,4309258,262.62
