ano,id_municipio,media
2011,2300408,224.13
2011,2103703,203.82
2011,2916500,195.85
2011,5219753,233.03
2011,2301604,224.05
2011,3528403,239.74
2011,3114105,249.9
2011,3169901,266.75
2011,4125456,253.44
2011,2306603,209.51
2011,4209300,230.27
2011,3536307,248.71
2011,5201108,252.88
2011,2314102,214.19
2011,4307609,254.44
2011,4118600,246.2
2011,3301504,225.14
2011,2923407,210.74
2011,3202256,255.56
2011,2210102,204.06
2011,1101484,222.6
2011,4124608,229.52
2011,4310439,247.22
2011,2603702,228.99
2011,3116159,228.71
2011,3504602,263.11
2011,3141801,249.14
2011,5103379,224.15
2011,1300839,200.02
2011,5006002,232.74
2011,3302700,242.19
2011,2211605,255.77
2011,2208304,241.38
2011,4115408,268.08
2011,1304203,209.85
2011,3159803,244.4
2011,4314407,222.2
2011,2606002,217.19
2011,3127305,219.67
2011,3140555,222.26
2011,2616183,222.47
2011,5201454,226.37
2011,1101559,229.55
2011,2921302,198.62
2011,3301850,222.31
2011,4101606,221.01
2011,4214805,231.85
2011,3149002,250.08
2011,3536570,245.16
2011,1600303,219.92
2011,4301057,254.56
2011,2405702,235.25
2011,4306924,211.69
2011,4309209,239.14
2011,3125705,240.95
2011,3515004,222.2
2011,1508126,224.07
2011,2613909,208.56
2011,2918803,216.38
2011,4315305,230.6
2011,4316956,277.96
2011,2307254,257.88
2011,3205101,218.96
2011,1712009,216.51
2011,3154606,225.68
2011,3100203,262.24
2011,4104055,237.68
2011,3500501,253.85
2011,4307906,264.28
2011,4210605,251.03
2011,3158201,237.87
2011,5101407,213.24
2011,4212809,240.77
2011,1100130,223.77
2011,3204104,235.78
2011,4313102,244.81
2011,3201902,256.35
2011,3522802,214.58
2011,2300507,232.95
2011,1718204,228.88
2011,2922300,224.42
2011,4211702,234.25
2011,3555000,228.31
2011,3120607,239.84
2011,2503100,245.21
2011,3533007,232.87
2011,4201901,248.02
2011,2108207,230.36
2011,5221502,212.44
2011,2511301,212.88
2011,4117909,249.57
2011,4305959,241.63
2011,3540200,233.66
2011,2921807,239.09
2011,3116001,211.46
2011,3532157,228.28
2011,3125606,235.63
2011,3139706,249.44
2011,3135357,219.5
2011,2510204,212.39
2011,3205176,242.66
2011,4321709,246.33
2011,5218508,250.27
2011,5220603,241.52
2011,4309555,316.1
2011,4111605,276.64
2011,3518206,256.45
2011,4203303,253.31
2011,5208707,250.09
2011,5106000,234.76
2011,4105300,245.35
2011,3505708,248.41
2011,3162609,228.39
2011,3116803,239.23
2011,4307005,264.01
2011,5212204,246.95
2011,3526902,259.15
2011,3128105,249.56
2011,5217708,239.55
2011,3519600,241.83
2011,3129103,242.0
2011,3155702,242.35
2011,3165909,239.76
2011,5208004,232.8
2011,3130556,233.7
2011,3108206,259.0
2011,3107406,270.1
2011,3159704,267.24
2011,3115201,251.92
2011,2916856,232.81
2011,2708600,241.24
2011,3130002,255.49
2011,4118402,246.81
2011,3131208,246.68
2011,4307302,241.65
2011,3125408,244.2
2011,3137205,258.45
2011,3105202,242.02
2011,2611533,268.57
2011,3126307,273.72
2011,3528106,239.66
2011,3159506,239.34
2011,3123304,281.14
2011,3162005,253.41
2011,3526704,252.77
2011,3550605,253.35
2011,2926905,207.43
2011,2209872,202.8
2011,2613107,204.41
2011,2506400,185.48
2011,3162450,205.31
2011,2700409,194.96
2011,4101200,217.5
2011,2500304,210.43
2011,2103257,202.59
2011,2917003,212.97
2011,1501709,187.65
2011,1716703,207.86
2011,4107736,236.93
2011,2204154,201.28
2011,4217758,229.55
2011,4313607,229.21
2011,2201051,198.09
2011,1200500,220.04
2011,2508406,202.13
2011,2926608,228.47
2011,3508900,219.26
2011,4306767,234.53
2011,2515971,202.59
2011,2101103,208.42
2011,3147204,234.09
2011,4300554,256.56
2011,4111308,214.25
2011,4113429,213.41
2011,5106703,239.67
2011,1100296,230.12
2011,2907103,206.9
2011,3300951,245.21
2011,2414506,206.39
2011,3205010,232.88
2011,4308656,254.99
2011,2600203,211.13
2011,3163300,218.31
2011,2111409,190.04
2011,2209005,212.82
2011,2508307,222.66
2011,1500107,201.68
2011,2502102,187.02
2011,2928950,225.96
2011,3541208,239.68
2011,4208807,235.04
2011,2104552,203.12
2011,2910909,207.62
2011,2409902,193.75
2011,2918753,212.06
2011,2112274,188.92
2011,2106508,184.57
2011,2514206,210.95
2011,2403806,206.33
2011,2607802,196.73
2011,5216452,220.97
2011,2910701,203.2
2011,2804458,202.13
2011,2207108,172.53
2011,2703809,180.48
2011,5104559,216.59
2011,3512308,226.01
2011,3557006,260.46
2011,2921708,234.91
2011,2514651,238.76
2011,4115457,236.0
2011,1400050,206.36
2011,2604809,200.7
2011,2933000,215.57
2011,2911006,209.12
2011,2205102,212.09
2011,4112702,216.35
2011,2609402,195.52
2011,2515005,199.47
2011,2305704,215.87
2011,3138682,227.55
2011,2411908,207.23
2011,3131505,249.09
2011,2107704,210.7
2011,5215009,221.33
2011,2607505,206.82
2011,2931509,212.5
2011,2107407,197.87
2011,2303907,203.86
2011,2209658,205.11
2011,1501956,189.6
2011,1713957,191.21
2011,4125001,211.47
2011,2615409,218.39
2011,3109808,238.14
2011,1709807,215.26
2011,2910503,220.78
2011,2805208,214.14
2011,4118303,209.56
2011,2709400,189.68
2011,2412807,211.92
2011,2900603,196.94
2011,4216503,244.78
2011,4318465,228.09
2011,2504074,214.52
2011,2210409,207.89
2011,4318457,276.44
2011,3137304,231.19
2011,5003454,231.81
2011,2704500,190.61
2011,2510709,233.14
2011,2928406,199.08
2011,2931202,201.37
2011,1303106,214.99
2011,3200169,227.9
2011,2207801,224.8
2011,2203107,216.84
2011,1506104,191.71
2011,2924405,196.53
2011,2800308,231.65
2011,2111201,220.09
2011,2928703,216.16
2011,2922508,203.3
2011,5211909,231.74
2011,5220454,223.34
2011,3515152,249.09
2011,1501402,232.72
2011,1100148,233.82
2011,2908903,190.75
2011,4128559,246.67
2011,4201406,232.21
2011,4121000,235.81
2011,2920452,181.82
2011,2701506,191.99
2011,3551405,227.11
2011,5209101,238.39
2011,3526100,220.09
2011,2701803,197.93
2011,4321808,254.91
2011,3157203,255.75
2011,3541604,216.88
2011,1708205,247.76
2011,2111573,200.81
2011,2919207,236.1
2011,4119905,257.81
2011,4309308,234.22
2011,1507300,212.28
2011,5300108,269.69
2011,3153905,251.89
2011,1101005,213.66
2011,2800407,202.42
2011,2909505,206.76
2011,3150901,253.59
2011,5104542,233.15
2011,4122800,237.15
2011,5002159,221.63
2011,3137007,213.11
2011,1506161,221.32
2011,4208906,260.47
2011,5210562,251.2
2011,2208007,223.35
2011,4318408,233.32
2011,5002001,222.41
2011,3524402,242.51
2011,4116950,247.51
2011,3153301,240.37
2011,2203800,202.87
2011,4201273,265.09
2011,3118908,236.66
2011,3116506,231.6
2011,2605806,224.79
2011,3537008,234.01
2011,5209937,245.65
2011,3537107,247.9
2011,3549706,248.73
2011,3301306,232.73
2011,3128204,238.52
2011,3514908,257.22
2011,3128709,253.06
2011,2408508,222.61
2011,2305605,243.06
2011,5202353,216.87
2011,4306056,234.52
2011,4213807,238.56
2011,4109500,211.44
2011,5007950,227.48
2011,3134707,208.96
2011,3302502,234.39
2011,3157302,281.24
2011,5213772,217.29
2011,2601904,216.66
2011,3545506,229.03
2011,3516408,210.71
2011,2928505,227.44
2011,5222302,226.81
2011,5200100,231.7
2011,4303004,233.09
2011,2400109,214.07
2011,2405405,178.66
2011,3136009,242.86
2011,4117602,205.94
2011,2912004,226.75
2011,4208500,233.46
2011,1709005,207.0
2011,3515350,215.06
2011,5204706,221.24
2011,3168705,270.48
2011,2932606,215.35
2011,3160009,256.4
2011,2304954,210.75
2011,4319604,233.17
2011,4318200,224.87
2011,4322327,247.77
2011,4320230,261.28
2011,3156601,233.02
2011,3500907,223.17
2011,4100608,246.47
2011,4115739,217.86
2011,3143401,260.84
2011,2410306,209.82
2011,1715259,190.79
2011,1702109,234.42
2011,3135803,223.63
2011,3160702,233.16
2011,4126678,243.09
2011,5106299,229.91
2011,4301404,237.05
2011,3300936,220.6
2011,2209401,229.53
2011,3107703,236.94
2011,2517407,201.66
2011,5100409,215.83
2011,3518305,226.44
2011,3144003,255.57
2011,3155108,234.83
2011,4304671,258.42
2011,4208302,236.86
2011,4111407,245.02
2011,4322541,252.29
2011,2603454,207.35
2011,3545001,236.45
2011,4125704,230.42
2011,3151503,265.08
2011,3137403,272.08
2011,5103908,232.13
2011,4112900,228.75
2011,3526209,230.6
2011,5218805,257.37
2011,3509601,259.28
2011,4322806,257.48
2011,1709302,230.64
2011,3161700,253.03
2011,3503307,262.72
2011,3551009,231.8
2011,3202405,239.88
2011,5003801,227.22
2011,4316808,256.05
2011,3549250,239.94
2011,3118106,225.75
2011,3510302,240.0
2011,2306207,233.35
2011,3534708,253.8
2011,3120508,238.64
2011,1718881,219.49
2011,5001003,233.26
2011,3556008,238.02
2011,3303807,244.2
2011,3118403,238.66
2011,4204004,234.31
2011,3144656,217.08
2011,2804805,220.73
2011,4308201,262.61
2011,3142403,258.86
2011,4320909,245.19
2011,4319109,249.75
2011,3300100,233.63
2011,4218004,230.99
2011,3171808,262.36
2011,3540002,246.64
2011,4216602,251.31
2011,3520509,277.2
2011,5105002,221.83
2011,3305133,239.34
2011,2509008,219.74
2011,4319000,259.65
2011,3507308,257.61
2011,4318051,296.68
2011,4314423,258.49
2011,3122702,261.68
2011,3101300,271.14
2011,3500204,278.88
2011,3303500,231.68
2011,3136900,273.44
2011,3151701,288.24
2011,4310108,267.84
2011,2803302,210.16
2011,5214051,219.18
2011,2100501,211.27
2011,5219100,214.81
2011,1300904,204.01
2011,2201770,200.72
2011,1400472,200.06
2011,2608701,216.69
2011,2404200,220.36
2011,2202901,191.04
2011,4210035,248.5
2011,3135506,243.74
2011,4218756,261.07
2011,2513802,226.26
2011,2513653,186.54
2011,2914653,201.1
2011,2400208,205.91
2011,5108055,232.48
2011,3118007,258.43
2011,4212056,232.29
2011,2502201,208.82
2011,1705102,216.25
2011,2514602,192.99
2011,4118709,248.82
2011,2209500,219.52
2011,2407500,194.7
2011,2910008,218.74
2011,2206605,201.46
2011,5106182,224.89
2011,2708402,197.77
2011,1705557,235.65
2011,4200754,270.99
2011,4109005,238.31
2011,4321600,233.34
2011,4202305,228.23
2011,4200804,252.87
2011,1301852,203.78
2011,3301405,216.0
2011,2508109,201.71
2011,5210802,225.71
2011,4306551,253.11
2011,4209151,226.19
2011,2515906,193.6
2011,1302900,218.05
2011,2900306,199.05
2011,2513307,206.7
2011,4319158,242.32
2011,2310407,217.62
2011,5103106,208.53
2011,2907004,217.1
2011,1717800,218.31
2011,2910404,213.08
2011,2802304,212.91
2011,2102556,195.19
2011,4122172,227.25
2011,2104651,194.71
2011,5103700,240.29
2011,2924678,203.44
2011,2201960,209.38
2011,2614204,203.22
2011,5105234,196.65
2011,5007802,221.47
2011,2105203,199.37
2011,2413300,205.99
2011,5218052,231.32
2011,2802809,196.72
2011,4103404,210.35
2011,4311205,235.82
2011,2509057,174.08
2011,4111258,229.88
2011,2706448,199.78
2011,4307104,213.19
2011,2106409,175.98
2011,2512762,197.93
2011,5221858,235.21
2011,4219606,230.29
2011,2920700,203.79
2011,5219407,236.57
2011,2512804,215.79
2011,2503506,198.61
2011,2200053,215.12
2011,2613800,195.11
2011,2925709,208.57
2011,2202539,206.71
2011,3127206,252.85
2011,2200806,200.88
2011,1501006,187.03
2011,2914406,205.13
2011,3170602,279.76
2011,2106003,193.51
2011,2204105,200.92
2011,4319208,263.98
2011,3300159,244.92
2011,2903201,206.17
2011,4208203,234.03
2011,3304151,233.71
2011,2207702,229.42
2011,4127601,228.89
2011,2306405,231.36
2011,3304144,213.17
2011,2310852,226.01
2011,2920809,200.88
2011,1503705,195.48
2011,3520301,226.66
2011,3547502,271.9
2011,3554102,246.98
2011,1503754,195.16
2011,4103701,232.13
2011,4121752,216.31
2011,3305752,240.76
2011,1506609,203.92
2011,2311264,207.11
2011,2203701,215.82
2011,2600609,221.56
2011,1500305,197.82
2011,5205109,247.23
2011,5005806,222.44
2011,2706802,205.37
2011,1505486,219.15
2011,5000856,224.34
2011,1400209,201.0
2011,1506203,201.25
2011,3171600,228.04
2011,2313559,205.91
2011,2926400,229.52
2011,4316451,220.5
2011,4302709,253.84
2011,4311403,244.65
2011,3170701,256.12
2011,2904407,207.62
2011,1300086,208.62
2011,3524006,243.08
2011,3145455,242.44
2011,3557303,252.83
2011,3536000,239.03
2011,3119203,239.68
2011,3202652,222.93
2011,4320008,241.51
2011,4121257,230.28
2011,3517307,230.65
2011,4322905,263.64
2011,5104203,211.43
2011,4107306,252.16
2011,5001243,230.77
2011,2410702,203.39
2011,2923001,212.1
2011,4200051,246.35
2011,3138625,250.65
2011,2201200,234.43
2011,3525854,267.34
2011,5004403,226.61
2011,2802908,239.58
2011,5217104,232.55
2011,4306130,278.61
2011,3134608,240.95
2011,5202155,213.78
2011,4126355,280.4
2011,4304200,233.23
2011,3505005,236.85
2011,4121703,215.72
2011,1718865,199.44
2011,4104105,220.19
2011,3525409,242.68
2011,4304853,280.82
2011,2203503,223.88
2011,5106216,223.31
2011,5006606,241.3
2011,4116505,230.53
2011,4300901,265.48
2011,4203600,239.74
2011,4317251,294.47
2011,4319406,242.35
2011,3503505,220.88
2011,4302808,227.6
2011,3515186,236.89
2011,2306108,214.14
2011,3144201,235.68
2011,3162203,263.63
2011,3117603,249.17
2011,2924306,216.23
2011,4113734,218.66
2011,3527108,220.6
2011,1100106,231.55
2011,3505609,233.01
2011,4219101,234.63
2011,1709500,244.91
2011,4206702,226.69
2011,4120804,233.22
2011,3159605,260.95
2011,4110656,249.56
2011,2202026,234.19
2011,4314472,261.96
2011,3130655,244.81
2011,3135456,236.34
2011,4316303,267.32
2011,3111002,261.69
2011,4203501,222.65
2011,3551702,272.91
2011,2705903,186.79
2011,4108304,261.68
2011,3124500,247.5
2011,3124302,221.36
2011,3204203,255.37
2011,4114203,247.46
2011,3553104,273.26
2011,4123808,260.22
2011,5205901,254.11
2011,3532504,254.26
2011,3534401,237.19
2011,2932705,204.08
2011,3533502,271.8
2011,3520905,254.19
2011,5102603,215.29
2011,2112456,184.83
2011,2408805,208.32
2011,1711902,217.98
2011,1703883,210.72
2011,2707800,197.31
2011,5102637,222.27
2011,3154457,221.87
2011,3554607,233.21
2011,5106505,194.04
2011,4205704,241.47
2011,2310902,223.6
2011,3203403,228.69
2011,2804102,244.68
2011,1400308,197.08
2011,2910800,225.45
2011,2600302,223.26
2011,2203206,217.93
2011,2512002,217.12
2011,2403301,211.59
2011,3300605,237.23
2011,2310308,202.47
2011,2505204,188.24
2011,2908200,206.34
2011,2918100,232.74
2011,3528700,227.28
2011,2612109,198.66
2011,3139250,217.13
2011,2202406,219.77
2011,2512705,214.08
2011,4215505,226.29
2011,2103125,186.52
2011,4210704,209.86
2011,5204656,225.06
2011,1301159,201.3
2011,2707008,194.5
2011,4110805,226.13
2011,2911709,229.64
2011,2502706,192.84
2011,2927200,199.27
2011,1100262,195.66
2011,4206108,234.67
2011,2102077,196.67
2011,3517000,212.74
2011,3111507,250.84
2011,4315156,244.57
2011,1718758,215.22
2011,2100873,185.63
2011,5215652,215.34
2011,5216908,215.2
2011,2204550,188.83
2011,2106201,204.9
2011,2930154,182.92
2011,4318002,216.06
2011,2928109,218.0
2011,2708006,191.66
2011,3509007,226.1
2011,2102150,183.72
2011,1500909,192.21
2011,4122206,222.42
2011,1300607,187.57
2011,4109302,248.63
2011,2608057,191.98
2011,3503604,241.6
2011,2104099,208.56
2011,1503044,201.7
2011,4110078,212.75
2011,5211206,239.81
2011,4111902,241.0
2011,2605152,201.94
2011,4128203,250.17
2011,3201159,240.09
2011,4114302,221.1
2011,2929404,219.43
2011,2927002,207.71
2011,1303908,182.99
2011,4105508,249.52
2011,4321501,241.5
2011,3504800,251.57
2011,3136306,239.69
2011,3556800,239.2
2011,5003702,251.23
2011,2205458,217.0
2011,3505500,264.93
2011,4214201,234.93
2011,2600401,199.61
2011,2919504,219.39
2011,3550704,227.83
2011,3154408,249.94
2011,3139508,245.07
2011,5204557,221.07
2011,2903953,209.63
2011,2601706,209.03
2011,3136553,258.16
2011,3164472,259.42
2011,2310704,203.05
2011,4302451,267.47
2011,3505203,259.84
2011,4211504,253.17
2011,5104104,245.02
2011,4214904,254.82
2011,5005152,210.81
2011,3555356,248.9
2011,2304459,224.05
2011,1716208,194.68
2011,2104800,205.46
2011,5000203,238.44
2011,3113503,250.53
2011,3535705,264.66
2011,3202900,250.49
2011,4215455,226.68
2011,2302404,223.08
2011,3115706,240.45
2011,3170305,203.5
2011,2905008,235.44
2011,3538204,229.81
2011,2513505,212.04
2011,3130804,236.44
2011,4305207,251.51
2011,4122008,233.42
2011,3109907,243.46
2011,4109807,232.38
2011,2509156,203.08
2011,3171501,234.22
2011,2310951,226.07
2011,4322509,237.43
2011,2310506,259.75
2011,4207502,243.63
2011,4313359,287.44
2011,5106307,218.1
2011,3516903,253.16
2011,3548005,240.69
2011,3515608,250.88
2011,1505437,234.18
2011,3164605,258.6
2011,3529658,253.45
2011,3548500,247.53
2011,3120870,220.02
2011,4113452,234.28
2011,4219150,213.21
2011,4322251,286.66
2011,3512902,255.73
2011,1100031,230.39
2011,2311405,228.32
2011,3118304,261.94
2011,4217956,229.03
2011,3136652,250.17
2011,3147006,234.5
2011,3155504,264.17
2011,3546108,247.58
2011,3525706,248.37
2011,4305801,262.09
2011,3137908,246.94
2011,3123601,249.14
2011,3100401,250.01
2011,3160405,262.24
2011,4318481,235.62
2011,4306320,246.22
2011,3514700,253.44
2011,4323804,235.56
2011,1200252,227.03
2011,3542909,242.27
2011,2511509,194.39
2011,2919058,198.7
2011,3139201,238.97
2011,1703305,224.09
2011,2413706,191.06
2011,2111532,179.14
2011,1715754,234.05
2011,3128253,227.53
2011,2109106,194.27
2011,2501609,226.56
2011,4107801,263.29
2011,2205581,211.82
2011,4116307,236.19
2011,3518909,246.77
2011,2509107,203.34
2011,1718501,202.22
2011,4317103,221.53
2011,5005681,234.23
2011,4125308,243.84
2011,5207501,227.8
2011,4215695,238.24
2011,2105609,184.69
2011,4212403,252.69
2011,1720002,249.73
2011,2500205,233.64
2011,3526605,211.02
2011,2111706,185.79
2011,3103306,233.33
2011,4202073,235.72
2011,2803005,210.83
2011,4202057,239.76
2011,2412203,194.32
2011,2608750,207.22
2011,2503407,185.24
2011,3129905,245.52
2011,2509909,189.86
2011,2512754,200.41
2011,2915403,198.83
2011,3505401,212.05
2011,4312708,234.85
2011,3136959,208.32
2011,3533106,238.01
2011,5103858,216.97
2011,4320107,231.56
2011,3547205,265.61
2011,4127106,206.88
2011,1507474,206.4
2011,1304237,181.05
2011,2111672,188.84
2011,2923902,207.12
2011,3300704,247.26
2011,2301703,209.11
2011,3152105,245.19
2011,5210208,240.97
2011,3111408,235.23
2011,2919926,213.28
2011,2607703,219.72
2011,1100098,248.43
2011,2404309,212.48
2011,3156700,237.24
2011,5100508,199.37
2011,3300233,241.49
2011,2932408,217.54
2011,2202711,222.98
2011,2413359,213.45
2011,4200408,246.77
2011,4201802,254.07
2011,2512507,206.0
2011,3530508,263.5
2011,1300029,192.96
2011,2901155,201.84
2011,3109253,234.28
2011,3155306,256.87
2011,1101500,213.13
2011,1100403,216.19
2011,4128807,230.02
2011,3143609,243.71
2011,4105805,224.96
2011,3510906,247.37
2011,4310504,243.51
2011,3157252,258.69
2011,3102902,258.2
2011,2807303,203.4
2011,4302402,248.31
2011,2605004,220.09
2011,3156205,253.02
2011,4322004,224.59
2011,3165107,261.34
2011,3126802,234.22
2011,4119806,262.64
2011,3122207,260.0
2011,4320651,276.28
2011,2304608,214.74
2011,3205036,251.25
2011,4102406,231.76
2011,3107307,229.72
2011,4120507,223.36
2011,3162658,236.25
2011,4314704,227.91
2011,4107702,220.12
2011,4208005,245.39
2011,3519071,228.02
2011,3555307,241.55
2011,5215900,245.64
2011,3109105,261.91
2011,4308300,221.39
2011,3555802,243.5
2011,3128402,261.16
2011,4115358,258.11
2011,4206504,242.82
2011,4307450,234.0
2011,4213005,243.13
2011,3120706,279.33
2011,3151305,256.9
2011,4315503,249.48
2011,3161304,234.11
2011,3552601,263.39
2011,3502507,267.29
2011,3141009,237.07
2011,3519303,247.66
2011,4317905,249.56
2011,4212700,242.67
2011,3116407,305.82
2011,3534609,264.71
2011,4126272,231.54
2011,2801603,221.9
2011,2900504,204.43
2011,3151107,270.57
2011,1600808,187.51
2011,4215109,248.17
2011,3512704,239.4
2011,2505238,183.94
2011,4214102,243.57
2011,3544806,237.82
2011,3108255,197.63
2011,2909406,216.57
2011,2803906,213.04
2011,1502772,202.9
2011,1707108,233.3
2011,1703057,197.06
2011,4309571,242.73
2011,4210902,236.9
2011,5103452,216.19
2011,2912301,224.94
2011,5206701,209.73
2011,1718840,207.48
2011,2310605,237.43
2011,2409605,181.44
2011,3107000,262.52
2011,2921450,214.3
2011,2209450,183.94
2011,1301605,202.94
2011,1500859,203.58
2011,1504406,197.03
2011,3300803,224.5
2011,2402600,193.62
2011,2613206,225.22
2011,3549953,234.92
2011,2303931,198.69
2011,4107751,231.35
2011,3528601,234.87
2011,2307502,217.27
2011,3535002,219.98
2011,3117836,209.24
2011,2305357,221.34
2011,2209153,174.43
2011,3146255,209.07
2011,3303609,228.2
2011,2915601,210.14
2011,4102505,236.95
2011,1304104,222.19
2011,2502409,193.67
2011,3140100,234.38
2011,4117701,242.62
2011,3518602,242.09
2011,5200050,248.23
2011,2515500,208.2
2011,3533304,235.11
2011,2508802,195.57
2011,4116059,250.08
2011,2404804,202.31
2011,2510303,235.32
2011,2704807,209.89
2011,2207355,222.78
2011,3146701,230.84
2011,5105200,204.33
2011,5107180,211.85
2011,4200903,245.25
2011,3127404,277.5
2011,4306957,254.45
2011,3546306,223.07
2011,1715150,222.45
2011,4309753,217.92
2011,3521903,260.4
2011,5208400,230.09
2011,4210308,236.12
2011,5204003,206.33
2011,3157278,262.47
2011,2309201,227.63
2011,3513504,250.34
2011,5204300,251.37
2011,4108320,242.75
2011,3542107,243.24
2011,3124203,212.64
2011,3164308,262.63
2011,4113601,235.12
2011,3130705,248.69
2011,5213004,225.37
2011,3158300,252.28
2011,4309100,240.58
2011,3144508,251.27
2011,5211602,232.88
2011,4312757,289.23
2011,2104081,190.34
2011,2614006,207.52
2011,2902609,203.14
2011,2500502,199.11
2011,2515807,193.72
2011,5204805,230.19
2011,4322152,209.66
2011,4103800,247.27
2011,4201307,225.47
2011,5215702,233.25
2011,2208601,206.23
2011,2514552,215.04
2011,2203305,207.28
2011,2201101,204.83
2011,1506195,220.88
2011,2928000,200.35
2011,2706406,205.91
2011,2201176,201.2
2011,2613701,200.94
2011,4323705,257.18
2011,1200385,202.83
2011,2109601,196.01
2011,5204102,222.52
2011,5002308,233.36
2011,5205703,234.69
2011,4315206,247.98
2011,3304300,228.95
2011,2516300,205.29
2011,2925105,205.63
2011,2211209,240.01
2011,5213707,226.04
2011,4207700,245.41
2011,1504000,218.69
2011,1100015,220.64
2011,1100502,218.93
2011,1400159,192.41
2011,2905404,204.34
2011,4102802,228.09
2011,4313953,229.61
2011,3302858,230.54
2011,4127809,219.28
2011,2400703,201.82
2011,3124708,232.09
2011,3306156,226.05
2011,2503209,208.64
2011,2931707,213.53
